"name","ID","speed","weight","pVGRF_N","pVACC_g","pRGRF_N","pRACC_g"
"2017-12-09_ED_4km_m1_1_118.txt",118,4,73.2,914.9,1.36,920.53,1.39
"2017-12-09_ED_5km_m1_1_118.txt",118,5,73.2,1003.64,1.48,1016.67,1.51
"2017-12-09_ED_6km_m1_1_118.txt",118,6,73.2,1053.11,1.58,1073.11,1.64
"2017-12-09_ED_2km_m1_1_119.txt",119,2,72.7,862.17,1.16,873.18,1.16
"2017-12-09_ED_3km_m1_1_119.txt",119,3,72.7,919.32,1.28,940.49,1.3
"2017-12-09_ED_4km_m1_1_119.txt",119,4,72.7,979.29,1.39,1002.74,1.39
"2017-12-09_ED_5km_m1_1_119.txt",119,5,72.7,1048.5,1.51,1080.96,1.53
"2017-12-09_ED_6km_m1_1_119.txt",119,6,72.7,1074.49,1.59,1121.18,1.64
"2017-12-11_ED_2km_m1_1_120.txt",120,2,56.2,673.67,1.22,677.97,1.25
"2017-12-11_ED_3km_m1_1_120.txt",120,3,56.2,731.69,1.35,737.03,1.37
"2017-12-11_ED_4km_m1_1_120.txt",120,4,56.2,793.45,1.6,801.54,1.6
"2017-12-11_ED_5km_m1_1_120.txt",120,5,56.2,813.22,1.67,829.95,1.7
"2017-12-11_ED_6km_m1_1_120.txt",120,6,56.2,886.06,1.79,909.41,1.91
"2017-12-20_ED_2km_m1_1_121.txt",121,2,72.3,847.38,1.16,853.84,1.23
"2017-12-20_ED_3km_m1_1_121.txt",121,3,72.3,916.05,1.24,927.05,1.32
"2017-12-20_ED_4km_m1_1_121.txt",121,4,72.3,899.22,1.34,919.41,1.37
"2017-12-20_ED_5km_m1_1_121.txt",121,5,72.3,908.26,1.43,929.23,1.49
"2017-12-20_ED_6km_m1_1_121.txt",121,6,72.3,985.92,1.57,1005.72,1.68
"2017-12-22_ED_2km_m1_1_122.txt",122,2,68.7,853.12,1.19,867.62,1.22
"2017-12-22_ED_3km_m1_1_122.txt",122,3,68.7,929.84,1.32,952,1.36
"2017-12-22_ED_4km_m1_1_122.txt",122,4,68.7,1015.89,1.5,1036.53,1.53
"2017-12-22_ED_5km_m1_1_122.txt",122,5,68.7,1024.66,1.58,1060.01,1.62
"2017-12-22_ED_6km_m1_1_122.txt",122,6,68.7,1061.43,1.9,1101.5,1.95
"2017-12-23_ED_3km_m1_1_124.txt",124,3,53,707.14,1.4,713.79,1.42
"2017-12-23_ED_4km_m1_1_124.txt",124,4,53,721.85,1.42,732.93,1.45
"2017-12-23_ED_5km_m1_1_124.txt",124,5,53,744.74,1.52,763.16,1.55
"2017-12-23_ED_6km_m1_1_124.txt",124,6,53,787.87,1.62,810.26,1.72
"2017-12-22_ED_2km_m1_1_125.txt",125,2,58.7,740.38,1.15,753.72,1.24
"2017-12-22_ED_3km_m1_1_125.txt",125,3,58.7,828.82,1.34,839.24,1.41
"2017-12-22_ED_4km_m1_1_125.txt",125,4,58.7,890.79,1.55,901.2,1.6
"2017-12-22_ED_5km_m1_1_125.txt",125,5,58.7,920.01,1.67,939.66,1.73
"2017-12-22_ED_6km_m1_1_125.txt",125,6,58.7,977.61,1.79,1004,1.9
"2016-11-29_ED_2km_1_m2_020.txt",202,2,90.6,1044.89,1.22,1055.03,1.23
"2016-11-29_ED_3km_1_m2_020.txt",202,3,90.6,1052.94,1.31,1070.24,1.35
"2016-11-29_ED_4km_1_m2_020.txt",202,4,90.6,1087.77,1.49,1106.91,1.54
"2016-11-29_ED_5km_1_m2_020.txt",202,5,90.6,1147.98,1.68,1174.41,1.78
"2016-11-29_ED_6km_1_m2_020.txt",202,6,90.6,1316.44,1.98,1349.8,2.18
"2017-04-24_ED_2km_m3_1_020.txt",203,2,75.2,867.63,1.19,876.96,1.21
"2017-04-24_ED_3km_m3_1_020.txt",203,3,75.2,893.69,1.33,907.6,1.38
"2017-04-24_ED_4km_m3_1_020.txt",203,4,75.2,929.32,1.56,945.17,1.65
"2017-04-24_ED_5km_m3_1_020.txt",203,5,75.2,997.38,1.72,1009.37,1.81
"2017-04-24_ED_6km_m3_1_020.txt",203,6,75.2,1101.46,1.88,1116.09,2.06
